Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
Reagent,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
Control1,8185,1871,481,,,,,,,,,,,,,
Control2,34190.5,7051,1721.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Control Range - Low,,,,,,,,,,,,,,,
Reagent,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
Control1,5320,1216,313,,,,,,,,,,,,,
Control2,22224,4583,1119,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Control Range - High,,,,,,,,,,,,,,,
Reagent,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
Control1,11050,2526,649,,,,,,,,,,,,,
Control2,46157,9519,2324,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Per Bead Count,,,,,,,,,,,,,,,
Analyte:,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
BeadID:,37,72,77,,,,,,,,,,,,,
Per Bead:,50,50,50,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Acquisition Time,,,,,,,,,,,,,,,
Location,Sample,Seconds,Total Events,,,,,,,,,,,,,
"1(1,A1)",Background0,36,1109,,,,,,,,,,,,,
"2(1,B1)",Background0,35,1099,,,,,,,,,,,,,
"3(1,C1)",Standard1,36,966,,,,,,,,,,,,,
"4(1,D1)",Standard1,36,1029,,,,,,,,,,,,,
"5(1,E1)",Standard2,53,1046,,,,,,,,,,,,,
"6(1,F1)",Standard2,36,1178,,,,,,,,,,,,,
"7(1,G1)",Standard3,36,1186,,,,,,,,,,,,,
"8(1,H1)",Standard3,35,1256,,,,,,,,,,,,,
"9(1,A2)",Standard4,36,917,,,,,,,,,,,,,
"10(1,B2)",Standard4,36,888,,,,,,,,,,,,,
"11(1,C2)",Standard5,36,1014,,,,,,,,,,,,,
"12(1,D2)",Standard5,48,769,,,,,,,,,,,,,
"13(1,E2)",Standard6,35,483,,,,,,,,,,,,,
"14(1,F2)",Standard6,35,734,,,,,,,,,,,,,
"15(1,G2)",Standard7,35,1019,,,,,,,,,,,,,
"16(1,H2)",Standard7,58,1109,,,,,,,,,,,,,
"17(1,A3)",Control1,36,1240,,,,,,,,,,,,,
"18(1,B3)",Control1,35,918,,,,,,,,,,,,,
"19(1,C3)",Control2,36,912,,,,,,,,,,,,,
"20(1,D3)",Control2,36,929,,,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,35,505,,,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,36,740,,,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,36,958,,,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,36,983,,,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,40,1062,,,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,35,828,,,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,51,819,,,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,35,675,,,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,35,801,,,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,35,683,,,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,35,755,,,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,35,748,,,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,36,730,,,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,36,481,,,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,35,632,,,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,36,791,,,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,35,390,,,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,35,551,,,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,35,617,,,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,35,843,,,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,36,959,,,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,36,511,,,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,54,570,,,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,36,607,,,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,36,517,,,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,35,593,,,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,36,539,,,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,52,861,,,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,36,727,,,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,35,555,,,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,36,515,,,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,35,414,,,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,35,390,,,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,36,547,,,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,35,675,,,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,36,660,,,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,36,724,,,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,36,448,,,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,36,423,,,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,36,514,,,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,36,412,,,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,35,390,,,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,35,477,,,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,36,620,,,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,36,781,,,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,35,769,,,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,35,703,,,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,36,803,,,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,36,657,,,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,35,641,,,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,36,705,,,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,35,592,,,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,36,779,,,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,36,716,,,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,35,555,,,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,36,496,,,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,36,449,,,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,35,749,,,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,36,667,,,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,36,621,,,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,36,644,,,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,43,565,,,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,35,589,,,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,35,702,,,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,36,718,,,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,35,620,,,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,36,688,,,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,36,650,,,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,36,876,,,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,36,576,,,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,35,516,,,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,36,780,,,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,35,928,,,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,36,997,,,,,,,,,,,,,
"95(1,G12)",Interference Ox66,49,1164,,,,,,,,,,,,,
"96(1,H12)",Interference Ox66,36,1122,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Dilution Factor,,,,,,,,,,,,,,,
Location,Sample,Dilution Factor,,,,,,,,,,,,,,
"1(1,A1)",Background0,,,,,,,,,,,,,,,
"2(1,B1)",Background0,,,,,,,,,,,,,,,
"3(1,C1)",Standard1,,,,,,,,,,,,,,,
"4(1,D1)",Standard1,,,,,,,,,,,,,,,
"5(1,E1)",Standard2,,,,,,,,,,,,,,,
"6(1,F1)",Standard2,,,,,,,,,,,,,,,
"7(1,G1)",Standard3,,,,,,,,,,,,,,,
"8(1,H1)",Standard3,,,,,,,,,,,,,,,
"9(1,A2)",Standard4,,,,,,,,,,,,,,,
"10(1,B2)",Standard4,,,,,,,,,,,,,,,
"11(1,C2)",Standard5,,,,,,,,,,,,,,,
"12(1,D2)",Standard5,,,,,,,,,,,,,,,
"13(1,E2)",Standard6,,,,,,,,,,,,,,,
"14(1,F2)",Standard6,,,,,,,,,,,,,,,
"15(1,G2)",Standard7,,,,,,,,,,,,,,,
"16(1,H2)",Standard7,,,,,,,,,,,,,,,
"17(1,A3)",Control1,1,,,,,,,,,,,,,,
"18(1,B3)",Control1,1,,,,,,,,,,,,,,
"19(1,C3)",Control2,1,,,,,,,,,,,,,,
"20(1,D3)",Control2,1,,,,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,1,,,,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,1,,,,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,1,,,,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,1,,,,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,1,,,,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,1,,,,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,1,,,,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,1,,,,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,1,,,,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,1,,,,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,1,,,,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,1,,,,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,1,,,,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,1,,,,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,1,,,,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,1,,,,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,1,,,,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,1,,,,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,1,,,,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,1,,,,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,1,,,,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,1,,,,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,1,,,,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,1,,,,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,1,,,,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,1,,,,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,1,,,,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,1,,,,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,1,,,,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,1,,,,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,1,,,,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,1,,,,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,1,,,,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,1,,,,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,1,,,,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,1,,,,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,1,,,,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,1,,,,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,1,,,,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,1,,,,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,1,,,,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,1,,,,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,1,,,,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,1,,,,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,1,,,,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,1,,,,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,1,,,,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,1,,,,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,1,,,,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,1,,,,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,1,,,,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,1,,,,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,1,,,,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,1,,,,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,1,,,,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,1,,,,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,1,,,,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,1,,,,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,1,,,,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,1,,,,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,1,,,,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,1,,,,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,1,,,,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,1,,,,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,1,,,,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,1,,,,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,1,,,,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,1,,,,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,1,,,,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,1,,,,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,1,,,,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,1,,,,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,1,,,,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,1,,,,,,,,,,,,,,
"95(1,G12)",Interference Ox66,1,,,,,,,,,,,,,,
"96(1,H12)",Interference Ox66,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Analysis Types,,,,,,,,,,,,,,,
Analyte:,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
AnalysisType,Logistic 5P Weighted,Logistic 5P Weighted,Logistic 5P Weighted,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Analysis Coefficients,,,,,,,,,,,,,,,
Analyte:,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
Coefficient A,0.044136491,0.494435906,4.829727362,,,,,,,,,,,,,
Coefficient B,10129.54336,12000.49103,10341.22908,,,,,,,,,,,,,
Coefficient C,221629.1742,7.20E-05,716.7277165,,,,,,,,,,,,,
Coefficient D,-10.10984725,-0.344368162,-1.337338884,,,,,,,,,,,,,
Coefficient F,0.112045675,994.6791194,0.810484453,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,R^2,,,,,,,,,,,,,,,
Analyte:,IL-6,GRO/KC/CINC-1,TNFa,,,,,,,,,,,,,
Value,0.936097421,0.710338433,0.994023842,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Audit Logs,,,,,,,,,,,,,,,
UserId,Date,Message,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Warnings/Errors,,,,,,,,,,,,,,,
Location,Status,Message,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
-- CRC --,,,,,,,,,,,,,,,,
CRC32: 3C5C3252,,,,,,,,,,,,,,,,
